run_id	aspect	sentiment	split	entity_id	sentence_index	sentence	sentiment_label	matched_sentiment_keywords	rank	score	source_review_id	source_entity_id	source_sentence_index	was_truncated	output_path
space_hasos_full_e20	AM_ENT	neu	dev	1064610	2	The room was ordinary (2 queen-size beds, TV, fridge, microwave, coffee-maker, small bathroom).	neu	[]	2	-0.0024226121604442596	UR36826653	1064610	7	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1064610
space_hasos_full_e20	AM_ENT	neu	dev	1064610	3	The location is	neu	[]	3	-0.0013857856392860413	UR119163437	1064610	2	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1064610
space_hasos_full_e20	AM_ENT	neu	dev	1113787	1	The room was spacious enough, with a big glass wall on the outside, a 42" flat screen TV, and terrific lighting arrangements that allowed you to adjust the brightness in various parts of the room.	neu	[]	1	-0.00793561339378357	UR27679053	1113787	7	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1113787
space_hasos_full_e20	AM_ENT	neu	dev	1113787	2	The comfort level of our	neu	[]	2	-0.00559178926050663	UR102675646	1113787	4	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1113787
space_hasos_full_e20	AM_ENT	neu	dev	111509	1	The room itself was very clean, tastefully decorated and had great amenities such as Wi-Fi, a flat screen TV, DVD player, etc.	neu	[]	1	0.0018358342349529266	UR50950510	111509	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_111509
space_hasos_full_e20	AM_ENT	neu	dev	111509	2	TV is old with poor reception, like those found in roadside motel.	neu	[]	2	0.0029201731085777283	UR78839627	111509	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_111509
space_hasos_full_e20	AM_ENT	neu	dev	111509	3	It has not been changed since	neu	[]	3	0.0038007907569408417	UR95205817	111509	8	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_111509
space_hasos_full_e20	AM_ENT	neu	dev	112429	1	The room was OK, typical hotel room with queen bed, desk, TV, clock radio, coffee maker.	neu	[]	1	-0.004095856100320816	UR7834180	112429	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20	AM_ENT	neu	dev	112429	2	The rooms were very well decorated, with a flat screen tv, marble bathroom, great view, etc.	neu	[]	2	-0.002326175570487976	UR38554268	112429	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20	AM_ENT	neu	dev	112429	3	Big screen TV, refrigerator, coffee pot, all added	neu	[]	3	-0.0011434964835643768	UR123304203	112429	2	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20	AM_ENT	neu	dev	1176198	1	It is located in the entertainment district, close to clubs, bars, restaurants, theater, Rogers Center and the CN Tower.	neu	[]	1	-0.0004130210727453232	UR35407002	1176198	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1176198
space_hasos_full_e20	AM_ENT	neu	dev	1176198	2	The hotel location is ideal for a visitor to the city, within easy walking distance of the entertainment district, the business	neu	[]	2	0.001020992174744606	UR104292158	1176198	8	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1176198
space_hasos_full_e20	AM_ENT	neu	dev	120274	1	Room very basic with some odor (I think due to rooms shut all day not getting aired) twin beds, tv, safe, coffe maker, ironing board/iron, hair dryer, table and chairs, small dressing area, bath with shower.	neu	[]	1	-0.005620639771223068	UR3814881	120274	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_120274
space_hasos_full_e20	AM_ENT	neu	dev	120274	2	The room was big	neu	[]	2	-0.004992637783288956	UR45906248	120274	5	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_120274
space_hasos_full_e20	AM_ENT	neu	dev	121241	1	The free breakfast was very good and they have entertainment while you eat.	neu	[]	1	0.002709943801164627	UR39630121	121241	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20	AM_ENT	neu	dev	121241	2	The free breakfast was not bad....and we had live entertainment as well.	neu	[]	2	0.0033709220588207245	UR75287850	121241	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20	AM_ENT	neu	dev	121241	3	The breakfast was good and the breakfast entertainment was a nice touch.	neu	[]	3	0.00390017032623291	UR67617452	121241	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20	AM_ENT	neu	dev	121241	4	Breakfast was pretty	neu	[]	4	0.00473983958363533	UR30177135	121241	5	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20	AM_ENT	neu	dev	124849	1	They added a flat screen tv to the room, but removed beautiful artwork and left holes unpatched in the wall.	neu	[]	1	0.001138037070631981	UR8096271	124849	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20	AM_ENT	neu	dev	124849	2	Nice 26" (or so) LCD TV.	neu	[]	2	0.0022825561463832855	UR7970554	124849	10	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20	AM_ENT	neu	dev	124849	3	The room was very spacious with a separate sitting area with its own dedicated	neu	[]	3	0.0033038929104804993	UR12584318	124849	8	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20	AM_ENT	neu	dev	150241	1	We got a ground floor room which had TV with cable(BBC World News was nice for us Brits), huge bed, free WI FI, coffee maker but no fridge or microwave.	neu	[]	1	-0.004646264016628265	UR29285232	150241	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_150241
space_hasos_full_e20	AM_ENT	neu	dev	150241	2	The room was lovely and was air conditioned and had	neu	[]	2	-0.001022055745124817	UR27654296	150241	2	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_150241
space_hasos_full_e20	AM_ENT	neu	dev	1510471	1	Nice flat screen TV also with about 40 channels but only one in English BBC World.	neu	[]	1	-0.004283672198653221	UR62492612	1510471	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20	AM_ENT	neu	dev	1510471	2	Modern, stylish rooms, good high pressure showers, flat-screen TV, but most imortantly of all - really comfortable beds and quiet rooms.	neu	[]	2	-0.0030622631311416626	UR60070567	1510471	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20	AM_ENT	neu	dev	1510471	3	Very modern rooms	neu	[]	3	0.0012821834534406662	UR117107900	1510471	1	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20	AM_ENT	neu	dev	156564	1	The tv in the bedroom was situated high in the corner of the bedroom on the type of platform you would find in a hospital room.	neu	[]	1	-0.001681523397564888	UR8128883	156564	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_156564
space_hasos_full_e20	AM_ENT	neu	dev	156564	2	The suite was large, although with a slightly awkward layout, and the ensuite had	neu	[]	2	0.0009354613721370697	UR86271590	156564	4	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_156564
space_hasos_full_e20	AM_ENT	neu	dev	1722910	1	good amenities except only 2/3 tv channels n like all hotels we stayed at in italy the tvs were like 8 inches!	neu	[]	1	-0.010672427713871002	UR121634373	1722910	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20	AM_ENT	neu	dev	1722910	2	There was a safe and TV.	neu	[]	2	-0.00065617635846138	UR120638283	1722910	7	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20	AM_ENT	neu	dev	1722910	3	In room facilities are great like the free safe, Wifi and hair	neu	[]	3	0.009925587102770805	UR115641825	1722910	4	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20	AM_ENT	neu	dev	182002	1	None of the 'perks' of the hotel were available-pool, steam room, gym, and the TV was old and hardly worked.	neu	[]	1	-0.0074022077023983	UR14615438	182002	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182002
space_hasos_full_e20	AM_ENT	neu	dev	182002	2	Tv,mircowave, fridge,cooker,coffee maker, climate control,couch desk ,hairdryer and toiletries and wi fi access.	neu	[]	2	-0.007047925144433975	UR117040745	182002	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182002
space_hasos_full_e20	AM_ENT	neu	dev	182002	3	cable tv is a nuisance, there's no	neu	[]	3	-0.005166312679648399	UR68943627	182002	11	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182002
space_hasos_full_e20	AM_ENT	neu	dev	182519	1	It had many of the things a new construction hotel would have including wifi, an electronic safe, flat screen tv, coffee, iron/board, and drier.	neu	[]	1	0.0004698392003774643	UR122032075	182519	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182519
space_hasos_full_e20	AM_ENT	neu	dev	182519	2	However, i think it's a ideal location if you want to be in heart of all	neu	[]	2	0.0022147297859191895	UR31917287	182519	5	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182519
space_hasos_full_e20	AM_ENT	neu	dev	182542	1	Internet and flatscreen TVs.	neu	[]	1	-0.0069616083055734634	UR120319637	182542	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182542
space_hasos_full_e20	AM_ENT	neu	dev	182542	2	The TV was not working properly.	neu	[]	2	-0.0044944267719984055	UR4322304	182542	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182542
space_hasos_full_e20	AM_ENT	neu	dev	182542	3	The tv was a newer model flat screen of a nice size for the room.	neu	[]	3	-0.0020335502922534943	UR116757960	182542	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182542
space_hasos_full_e20	AM_ENT	neu	dev	182542	4	The gym was big though.	neu	[]	4	0.0036944281309843063	UR47342245	182542	7	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182542
space_hasos_full_e20	AM_ENT	neu	dev	182542	5	The room was extremely quiet.	neu	[]	5	0.004674533382058144	UR5564455	182542	10	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182542
space_hasos_full_e20	AM_ENT	neu	dev	182542	6	The room was spacious and	neu	[]	6	0.0049837250262498856	UR4322304	182542	5	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_182542
space_hasos_full_e20	AM_ENT	neu	dev	183092	1	I had a huge bed, flat screen TV, comfortable chairs, coffee maker (and real cream is provided!).	neu	[]	1	0.0009514372795820236	UR117699802	183092	9	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_183092
space_hasos_full_e20	AM_ENT	neu	dev	183092	2	The decor was tasteful, flat-screen tv, VERY soft King bed, marble counter in the bathroom...we were quite impressed.	neu	[]	2	0.0011226460337638855	UR8373446	183092	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_183092
space_hasos_full_e20	AM_ENT	neu	dev	183092	3	Overrall, my room was a	neu	[]	3	0.001596149057149887	UR10233339	183092	8	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_183092
space_hasos_full_e20	AM_ENT	neu	dev	183645	1	The room rate was not cheap, but what they provide is an apartment, with bedroom, full kitchen and fridge, washer and dryer, living room, TV, and a private balcony.	neu	[]	1	-0.000906793400645256	UR120436248	183645	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_183645
space_hasos_full_e20	AM_ENT	neu	dev	183645	2	2 tvs, (one for the kids) full kitchen, and very handy	neu	[]	2	-6.701797246932983e-06	UR4773289	183645	2	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_183645
space_hasos_full_e20	AM_ENT	neu	dev	185237	1	HD TV is a pleasure to watch.	neu	[]	1	0.003744937479496002	UR76900232	185237	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_185237
space_hasos_full_e20	AM_ENT	neu	dev	185237	2	42" TV , nicely decorated room, refrigerator, nice bathroom too.	neu	[]	2	0.004134438931941986	UR62435165	185237	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_185237
space_hasos_full_e20	AM_ENT	neu	dev	185237	3	No flat screen TV.	neu	[]	3	0.004944689571857452	UR22008086	185237	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_185237
space_hasos_full_e20	AM_ENT	neu	dev	185237	4	It had no tub only a shower but tother than was very large with a King size bed, safe,	neu	[]	4	0.005116870626807213	UR113709853	185237	4	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_185237
space_hasos_full_e20	AM_ENT	neu	dev	185804	1	* Small rooms * We had a small balcony but had plastic furniture and latice on the floor (not nice) * The dresser, desk and minibar are still the old furniture (too many pieces and old and ugly) It did	neu	[]	1	-0.003517981618642807	UR115585492	185804	4	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_185804
space_hasos_full_e20	AM_ENT	neu	dev	188745	1	Rooms on the small size, no American television but I didn't come to Paris to watch TV I came to see Paris and that I did from this wonderful location.	neu	[]	1	-0.006136685609817505	UR64244754	188745	13	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_188745
space_hasos_full_e20	AM_ENT	neu	dev	188745	2	The rooms are beautiful period pieces filled with wooden beams,	neu	[]	2	-0.003379732370376587	UR119049402	188745	3	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_188745
space_hasos_full_e20	AM_ENT	neu	dev	197424	1	we didnt have breakfast so cant review, there was a kids room downstairs by	neu	[]	2	0.0003501586616039276	UR70671257	197424	3	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/dev_197424
space_hasos_full_e20	AM_ENT	neu	test	189389	1	Very poor in every respect, bar closed early, barman had to look up how to make a cocktail, cold water in the shower, TV that didn't work - (I could do on).	neu	[]	1	-0.004706092178821564	UR124989499	189389	0	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_189389
space_hasos_full_e20	AM_ENT	neu	test	189389	2	Only downside was they did not have the	neu	[]	2	-0.003160351887345314	UR96886356	189389	10	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_189389
space_hasos_full_e20	AM_ENT	neu	test	198738	1	The double rooms are perfect for our needs with good showers, large flat screen TV's, and Wifi.	neu	[]	1	0.0012156330049037933	UR67094078	198738	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_198738
space_hasos_full_e20	AM_ENT	neu	test	198738	2	For now, the rooms have flat screen TVs, individual a/c units and safes, and en suite bathrooms.	neu	[]	2	0.0020916126668453217	UR104209204	198738	7	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_198738
space_hasos_full_e20	AM_ENT	neu	test	198738	3	There was a little tv with	neu	[]	3	0.0021669678390026093	UR30911356	198738	8	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_198738
space_hasos_full_e20	AM_ENT	neu	test	203139	1	My suitcase wouldn't even fit between the bed and the TV, I had to lift it over.	neu	[]	1	-0.005109997466206551	UR13792726	203139	10	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_203139
space_hasos_full_e20	AM_ENT	neu	test	203139	2	The only recomendation would be to upgrade the TV's and add CNN as one of their channel selections.	neu	[]	2	-0.0038302820175886154	UR50811003	203139	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_203139
space_hasos_full_e20	AM_ENT	neu	test	203139	3	The bed was so comfortable,	neu	[]	3	-0.002624085173010826	UR122570231	203139	2	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_203139
space_hasos_full_e20	AM_ENT	neu	test	209383	1	The TV was flat panel.	neu	[]	1	-0.0040728189051151276	UR112473913	209383	10	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_209383
space_hasos_full_e20	AM_ENT	neu	test	209383	2	Atleast tv was flat panel.	neu	[]	2	-0.002706991508603096	UR122499168	209383	14	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_209383
space_hasos_full_e20	AM_ENT	neu	test	209383	3	The kids used the fold out in a separate room (with TV).	neu	[]	3	-0.0004020780324935913	UR56978817	209383	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_209383
space_hasos_full_e20	AM_ENT	neu	test	209383	4	Overall the hotel is old, the reception area is good, the pool area very good, but the rooms	neu	[]	4	0.01061389222741127	UR122808343	209383	0	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_209383
space_hasos_full_e20	AM_ENT	neu	test	223757	1	), you can't connect DVD or video games console to the TV for the rare moment you want to stay in and watch movies, their restaurant only serves breakfast, the rooms have 2 queen sized HARD beds (king size is	neu	[]	1	0.0030294768512248993	UR8591903	223757	5	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_223757
space_hasos_full_e20	AM_ENT	neu	test	224665	1	Anway, from the kitchenette you enter the living room with a pull out couch, fireplace, and flat screen tv.	neu	[]	1	0.0006543565541505814	UR28543799	224665	10	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_224665
space_hasos_full_e20	AM_ENT	neu	test	224665	2	In fact it was not a suite at all - just one room - and given that the TV was opposite	neu	[]	2	0.004322702065110207	UR3791768	224665	2	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_224665
space_hasos_full_e20	AM_ENT	neu	test	227464	1	The room was well appointed with two double beds, big LCD TV (some English channels), huge bathroom with bidet, separate area for sink and tub w/shower, lots of desk space.	neu	[]	1	-0.007175777107477188	UR41476418	227464	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_227464
space_hasos_full_e20	AM_ENT	neu	test	227464	2	The bathroom was big, with plenty of fluffy towels and	neu	[]	2	-0.004504002630710602	UR21494700	227464	4	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_227464
space_hasos_full_e20	AM_ENT	neu	test	228653	1	The TV has 8 Spanish channels and about 8 other foreign channels, including CNN, which are blurred and grained with very poor reception.	neu	[]	1	0.00250156968832016	UR7289019	228653	9	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_228653
space_hasos_full_e20	AM_ENT	neu	test	228653	2	likes: , convenient price, polite staff, near to Passeig de Gracia which is an elegant quarter, central	neu	[]	2	0.0032782554626464844	UR85624389	228653	1	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_228653
space_hasos_full_e20	AM_ENT	neu	test	228986	1	Room was lovely - deep bath, lots of complementary toiletries, mini-bar, good tv, nice lightling, very comfy bed!	neu	[]	1	0.0014885608106851578	UR128244561	228986	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_228986
space_hasos_full_e20	AM_ENT	neu	test	228986	2	I got a wonderful Deluxe Room with a nice view over the park , the room size was quite huge with a	neu	[]	2	0.0022023431956768036	UR119219633	228986	3	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_228986
space_hasos_full_e20	AM_ENT	neu	test	229042	1	We stayed afterwards at the Milton Roma which was also 4-star but a much better price, better standard (flat screen tvs, brand new, great breakfast) and a higher league of satisfaction and service.	neu	["standard"]	1	-0.010124310851097107	UR6131166	229042	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_229042
space_hasos_full_e20	AM_ENT	neu	test	229042	2	Tvs were bad too trying to catch	neu	[]	2	-0.006000138819217682	UR118561539	229042	7	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_229042
space_hasos_full_e20	AM_ENT	neu	test	229066	1	Staff highlighted on 2nd night that we were to be out by 11am, not even asking how we were finding our trip which was rude while the hotel TV channel said a 12 checkout time...... Also no irons and if	neu	[]	1	-0.006634742021560669	UR95313654	229066	2	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_229066
space_hasos_full_e20	AM_ENT	neu	test	229124	1	The TV had a number of English speaking channels and the mini-bar well stocked and not hugely overpriced!!	neu	[]	1	0.001014186069369316	UR100838284	229124	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_229124
space_hasos_full_e20	AM_ENT	neu	test	229124	2	The tv had English spoken channels too which was handy.	neu	[]	2	0.001622270792722702	UR126011874	229124	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_229124
space_hasos_full_e20	AM_ENT	neu	test	229124	3	Only thing wrong was no tea or coffee making facilities, but they	neu	[]	3	0.003560461103916168	UR1844322	229124	5	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_229124
space_hasos_full_e20	AM_ENT	neu	test	232953	1	TV, and lots of closet/desk space.	neu	[]	1	-0.0018676947802305222	UR115403019	232953	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_232953
space_hasos_full_e20	AM_ENT	neu	test	232953	2	Flat TV, mini bar, convenient bathroom - all was perfect.	neu	[]	2	-0.0015914011746644974	UR49275057	232953	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_232953
space_hasos_full_e20	AM_ENT	neu	test	232953	3	There are chairs for reading and watching tv.	neu	[]	3	0.0048308055847883224	UR7294512	232953	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_232953
space_hasos_full_e20	AM_ENT	neu	test	232953	4	However the room had two toilets and showers... the TV had a maximum sound volume which	neu	[]	4	0.007471594959497452	UR94308180	232953	4	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_232953
space_hasos_full_e20	AM_ENT	neu	test	234572	1	The first impression when i arrived it was a cosy entrance and friendly staff (well done Manuel) the room was OK for single use (comfortable bed and pillows - clean - mini bar - big flat TV) and it was	neu	[]	1	-0.03576573729515076	UR124814904	234572	4	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_234572
space_hasos_full_e20	AM_ENT	neu	test	235216	1	The room was spacious with two TVs (one in the bedroom and another in the sitting area), a small couch and chair as well as a fridge, sink and iron and ironing board.	neu	[]	1	-0.006410345435142517	UR131552899	235216	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_235216
space_hasos_full_e20	AM_ENT	neu	test	235216	2	There was a microwave, refrigerator, and two	neu	[]	2	-0.0031552109867334366	UR122051398	235216	4	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20_sentiment/AM_ENT__neu/test_235216
