run_id	aspect	split	entity_id	sentence_index	sentence	rank	score	source_review_id	source_entity_id	source_sentence_index	matched_aspect_seed	was_truncated	output_path
space_hasos_full_e20	AM_ENT	dev	111509	3	It has not been changed since	3	0.0038007907569408417	UR95205817	111509	8	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_111509
space_hasos_full_e20	AM_ENT	dev	112429	1	The room was OK, typical hotel room with queen bed, desk, TV, clock radio, coffee maker.	1	-0.004095856100320816	UR7834180	112429	2	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_112429
space_hasos_full_e20	AM_ENT	dev	112429	2	The rooms were very well decorated, with a flat screen tv, marble bathroom, great view, etc.	2	-0.002326175570487976	UR38554268	112429	2	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_112429
space_hasos_full_e20	AM_ENT	dev	112429	3	Big screen TV, refrigerator, coffee pot, all added	3	-0.0011434964835643768	UR123304203	112429	2	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_112429
space_hasos_full_e20	AM_ENT	dev	1176198	1	It is located in the entertainment district, close to clubs, bars, restaurants, theater, Rogers Center and the CN Tower.	1	-0.0004130210727453232	UR35407002	1176198	2	["entertainment"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_1176198
space_hasos_full_e20	AM_ENT	dev	1176198	2	The hotel location is ideal for a visitor to the city, within easy walking distance of the entertainment district, the business	2	0.001020992174744606	UR104292158	1176198	8	["entertainment"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_1176198
space_hasos_full_e20	AM_ENT	dev	120274	1	Room very basic with some odor (I think due to rooms shut all day not getting aired) twin beds, tv, safe, coffe maker, ironing board/iron, hair dryer, table and chairs, small dressing area, bath with shower.	1	-0.005620639771223068	UR3814881	120274	1	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_120274
space_hasos_full_e20	AM_ENT	dev	120274	2	The room was big	2	-0.004992637783288956	UR45906248	120274	5	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_120274
space_hasos_full_e20	AM_ENT	dev	121241	1	The free breakfast was very good and they have entertainment while you eat.	1	0.002709943801164627	UR39630121	121241	2	["entertainment"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_121241
space_hasos_full_e20	AM_ENT	dev	121241	2	The free breakfast was not bad....and we had live entertainment as well.	2	0.0033709220588207245	UR75287850	121241	4	["entertainment"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_121241
space_hasos_full_e20	AM_ENT	dev	121241	3	The breakfast was good and the breakfast entertainment was a nice touch.	3	0.00390017032623291	UR67617452	121241	8	["entertainment"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_121241
space_hasos_full_e20	AM_ENT	dev	121241	4	Breakfast was pretty	4	0.00473983958363533	UR30177135	121241	5	["entertainment"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_121241
space_hasos_full_e20	AM_ENT	dev	124849	1	They added a flat screen tv to the room, but removed beautiful artwork and left holes unpatched in the wall.	1	0.001138037070631981	UR8096271	124849	8	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_124849
space_hasos_full_e20	AM_ENT	dev	124849	2	Nice 26" (or so) LCD TV.	2	0.0022825561463832855	UR7970554	124849	10	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_124849
space_hasos_full_e20	AM_ENT	dev	124849	3	The room was very spacious with a separate sitting area with its own dedicated	3	0.0033038929104804993	UR12584318	124849	8	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_124849
space_hasos_full_e20	AM_ENT	dev	150241	1	We got a ground floor room which had TV with cable(BBC World News was nice for us Brits), huge bed, free WI FI, coffee maker but no fridge or microwave.	1	-0.004646264016628265	UR29285232	150241	3	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_150241
space_hasos_full_e20	AM_ENT	dev	150241	2	The room was lovely and was air conditioned and had	2	-0.001022055745124817	UR27654296	150241	2	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_150241
space_hasos_full_e20	AM_ENT	dev	1510471	1	Nice flat screen TV also with about 40 channels but only one in English BBC World.	1	-0.004283672198653221	UR62492612	1510471	4	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_1510471
space_hasos_full_e20	AM_ENT	dev	1510471	2	Modern, stylish rooms, good high pressure showers, flat-screen TV, but most imortantly of all - really comfortable beds and quiet rooms.	2	-0.0030622631311416626	UR60070567	1510471	1	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_1510471
space_hasos_full_e20	AM_ENT	dev	1510471	3	Very modern rooms	3	0.0012821834534406662	UR117107900	1510471	1	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_1510471
space_hasos_full_e20	AM_ENT	dev	156564	1	The tv in the bedroom was situated high in the corner of the bedroom on the type of platform you would find in a hospital room.	1	-0.001681523397564888	UR8128883	156564	6	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_156564
space_hasos_full_e20	AM_ENT	dev	156564	2	The suite was large, although with a slightly awkward layout, and the ensuite had	2	0.0009354613721370697	UR86271590	156564	4	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_156564
space_hasos_full_e20	AM_ENT	dev	1722910	1	good amenities except only 2/3 tv channels n like all hotels we stayed at in italy the tvs were like 8 inches!	1	-0.010672427713871002	UR121634373	1722910	4	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_1722910
space_hasos_full_e20	AM_ENT	dev	1722910	2	There was a safe and TV.	2	-0.00065617635846138	UR120638283	1722910	7	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_1722910
space_hasos_full_e20	AM_ENT	dev	1722910	3	In room facilities are great like the free safe, Wifi and hair	3	0.009925587102770805	UR115641825	1722910	4	[]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_1722910
space_hasos_full_e20	AM_ENT	dev	182002	1	None of the 'perks' of the hotel were available-pool, steam room, gym, and the TV was old and hardly worked.	1	-0.0074022077023983	UR14615438	182002	8	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182002
space_hasos_full_e20	AM_ENT	dev	182002	2	Tv,mircowave, fridge,cooker,coffee maker, climate control,couch desk ,hairdryer and toiletries and wi fi access.	2	-0.007047925144433975	UR117040745	182002	4	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182002
space_hasos_full_e20	AM_ENT	dev	182002	3	cable tv is a nuisance, there's no	3	-0.005166312679648399	UR68943627	182002	11	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182002
space_hasos_full_e20	AM_ENT	dev	182519	1	It had many of the things a new construction hotel would have including wifi, an electronic safe, flat screen tv, coffee, iron/board, and drier.	1	0.0004698392003774643	UR122032075	182519	2	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182519
space_hasos_full_e20	AM_ENT	dev	182519	2	However, i think it's a ideal location if you want to be in heart of all	2	0.0022147297859191895	UR31917287	182519	5	["entertainment"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182519
space_hasos_full_e20	AM_ENT	dev	182542	1	Internet and flatscreen TVs.	1	-0.0069616083055734634	UR120319637	182542	5	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182542
space_hasos_full_e20	AM_ENT	dev	182542	2	The TV was not working properly.	2	-0.0044944267719984055	UR4322304	182542	8	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182542
space_hasos_full_e20	AM_ENT	dev	182542	3	The tv was a newer model flat screen of a nice size for the room.	3	-0.0020335502922534943	UR116757960	182542	5	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182542
space_hasos_full_e20	AM_ENT	dev	182542	4	The gym was big though.	4	0.0036944281309843063	UR47342245	182542	7	[]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182542
space_hasos_full_e20	AM_ENT	dev	182542	5	The room was extremely quiet.	5	0.004674533382058144	UR5564455	182542	10	[]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182542
space_hasos_full_e20	AM_ENT	dev	182542	6	The room was spacious and	6	0.0049837250262498856	UR4322304	182542	5	[]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_182542
space_hasos_full_e20	AM_ENT	dev	183092	1	I had a huge bed, flat screen TV, comfortable chairs, coffee maker (and real cream is provided!).	1	0.0009514372795820236	UR117699802	183092	9	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_183092
space_hasos_full_e20	AM_ENT	dev	183092	2	The decor was tasteful, flat-screen tv, VERY soft King bed, marble counter in the bathroom...we were quite impressed.	2	0.0011226460337638855	UR8373446	183092	6	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_183092
space_hasos_full_e20	AM_ENT	dev	183092	3	Overrall, my room was a	3	0.001596149057149887	UR10233339	183092	8	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_183092
space_hasos_full_e20	AM_ENT	dev	183645	1	The room rate was not cheap, but what they provide is an apartment, with bedroom, full kitchen and fridge, washer and dryer, living room, TV, and a private balcony.	1	-0.000906793400645256	UR120436248	183645	1	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_183645
space_hasos_full_e20	AM_ENT	dev	183645	2	2 tvs, (one for the kids) full kitchen, and very handy	2	-6.701797246932983e-06	UR4773289	183645	2	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_183645
space_hasos_full_e20	AM_ENT	dev	185237	1	HD TV is a pleasure to watch.	1	0.003744937479496002	UR76900232	185237	5	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_185237
space_hasos_full_e20	AM_ENT	dev	185237	2	42" TV , nicely decorated room, refrigerator, nice bathroom too.	2	0.004134438931941986	UR62435165	185237	3	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_185237
space_hasos_full_e20	AM_ENT	dev	185237	3	No flat screen TV.	3	0.004944689571857452	UR22008086	185237	4	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_185237
space_hasos_full_e20	AM_ENT	dev	185237	4	It had no tub only a shower but tother than was very large with a King size bed, safe,	4	0.005116870626807213	UR113709853	185237	4	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_185237
space_hasos_full_e20	AM_ENT	dev	185804	1	* Small rooms * We had a small balcony but had plastic furniture and latice on the floor (not nice) * The dresser, desk and minibar are still the old furniture (too many pieces and old and ugly) It did	1	-0.003517981618642807	UR115585492	185804	4	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_185804
space_hasos_full_e20	AM_ENT	dev	188745	1	Rooms on the small size, no American television but I didn't come to Paris to watch TV I came to see Paris and that I did from this wonderful location.	1	-0.006136685609817505	UR64244754	188745	13	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_188745
space_hasos_full_e20	AM_ENT	dev	188745	2	The rooms are beautiful period pieces filled with wooden beams,	2	-0.003379732370376587	UR119049402	188745	3	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_188745
space_hasos_full_e20	AM_ENT	dev	197424	1	TV channels mostly non english, I remember there is only 2 or 3 english channels, can be boring for kids who wants their usual cartoon channels.	1	-0.0010427124798297882	UR62755672	197424	7	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_197424
space_hasos_full_e20	AM_ENT	dev	197424	2	we didnt have breakfast so cant review, there was a kids room downstairs by	2	0.0003501586616039276	UR70671257	197424	3	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/dev_197424
space_hasos_full_e20	AM_ENT	test	189389	1	Very poor in every respect, bar closed early, barman had to look up how to make a cocktail, cold water in the shower, TV that didn't work - (I could do on).	1	-0.004706092178821564	UR124989499	189389	0	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_189389
space_hasos_full_e20	AM_ENT	test	189389	2	Only downside was they did not have the	2	-0.003160351887345314	UR96886356	189389	10	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_189389
space_hasos_full_e20	AM_ENT	test	198738	1	The double rooms are perfect for our needs with good showers, large flat screen TV's, and Wifi.	1	0.0012156330049037933	UR67094078	198738	4	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_198738
space_hasos_full_e20	AM_ENT	test	198738	2	For now, the rooms have flat screen TVs, individual a/c units and safes, and en suite bathrooms.	2	0.0020916126668453217	UR104209204	198738	7	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_198738
space_hasos_full_e20	AM_ENT	test	198738	3	There was a little tv with	3	0.0021669678390026093	UR30911356	198738	8	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_198738
space_hasos_full_e20	AM_ENT	test	203139	1	My suitcase wouldn't even fit between the bed and the TV, I had to lift it over.	1	-0.005109997466206551	UR13792726	203139	10	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_203139
space_hasos_full_e20	AM_ENT	test	203139	2	The only recomendation would be to upgrade the TV's and add CNN as one of their channel selections.	2	-0.0038302820175886154	UR50811003	203139	4	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_203139
space_hasos_full_e20	AM_ENT	test	203139	3	The bed was so comfortable,	3	-0.002624085173010826	UR122570231	203139	2	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_203139
space_hasos_full_e20	AM_ENT	test	209383	1	The TV was flat panel.	1	-0.0040728189051151276	UR112473913	209383	10	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_209383
space_hasos_full_e20	AM_ENT	test	209383	2	Atleast tv was flat panel.	2	-0.002706991508603096	UR122499168	209383	14	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_209383
space_hasos_full_e20	AM_ENT	test	209383	3	The kids used the fold out in a separate room (with TV).	3	-0.0004020780324935913	UR56978817	209383	6	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_209383
space_hasos_full_e20	AM_ENT	test	209383	4	Overall the hotel is old, the reception area is good, the pool area very good, but the rooms	4	0.01061389222741127	UR122808343	209383	0	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_209383
space_hasos_full_e20	AM_ENT	test	223757	1	), you can't connect DVD or video games console to the TV for the rare moment you want to stay in and watch movies, their restaurant only serves breakfast, the rooms have 2 queen sized HARD beds (king size is	1	0.0030294768512248993	UR8591903	223757	5	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_223757
space_hasos_full_e20	AM_ENT	test	224665	1	Anway, from the kitchenette you enter the living room with a pull out couch, fireplace, and flat screen tv.	1	0.0006543565541505814	UR28543799	224665	10	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_224665
space_hasos_full_e20	AM_ENT	test	224665	2	In fact it was not a suite at all - just one room - and given that the TV was opposite	2	0.004322702065110207	UR3791768	224665	2	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_224665
space_hasos_full_e20	AM_ENT	test	227464	1	The room was well appointed with two double beds, big LCD TV (some English channels), huge bathroom with bidet, separate area for sink and tub w/shower, lots of desk space.	1	-0.007175777107477188	UR41476418	227464	3	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_227464
space_hasos_full_e20	AM_ENT	test	227464	2	The bathroom was big, with plenty of fluffy towels and	2	-0.004504002630710602	UR21494700	227464	4	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_227464
space_hasos_full_e20	AM_ENT	test	228653	1	The TV has 8 Spanish channels and about 8 other foreign channels, including CNN, which are blurred and grained with very poor reception.	1	0.00250156968832016	UR7289019	228653	9	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_228653
space_hasos_full_e20	AM_ENT	test	228653	2	likes: , convenient price, polite staff, near to Passeig de Gracia which is an elegant quarter, central	2	0.0032782554626464844	UR85624389	228653	1	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_228653
space_hasos_full_e20	AM_ENT	test	228986	1	Room was lovely - deep bath, lots of complementary toiletries, mini-bar, good tv, nice lightling, very comfy bed!	1	0.0014885608106851578	UR128244561	228986	4	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_228986
space_hasos_full_e20	AM_ENT	test	228986	2	I got a wonderful Deluxe Room with a nice view over the park , the room size was quite huge with a	2	0.0022023431956768036	UR119219633	228986	3	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_228986
space_hasos_full_e20	AM_ENT	test	229042	1	We stayed afterwards at the Milton Roma which was also 4-star but a much better price, better standard (flat screen tvs, brand new, great breakfast) and a higher league of satisfaction and service.	1	-0.010124310851097107	UR6131166	229042	3	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_229042
space_hasos_full_e20	AM_ENT	test	229042	2	Tvs were bad too trying to catch	2	-0.006000138819217682	UR118561539	229042	7	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_229042
space_hasos_full_e20	AM_ENT	test	229066	1	Staff highlighted on 2nd night that we were to be out by 11am, not even asking how we were finding our trip which was rude while the hotel TV channel said a 12 checkout time...... Also no irons and if	1	-0.006634742021560669	UR95313654	229066	2	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_229066
space_hasos_full_e20	AM_ENT	test	229124	1	The TV had a number of English speaking channels and the mini-bar well stocked and not hugely overpriced!!	1	0.001014186069369316	UR100838284	229124	3	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_229124
space_hasos_full_e20	AM_ENT	test	229124	2	The tv had English spoken channels too which was handy.	2	0.001622270792722702	UR126011874	229124	4	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_229124
space_hasos_full_e20	AM_ENT	test	229124	3	Only thing wrong was no tea or coffee making facilities, but they	3	0.003560461103916168	UR1844322	229124	5	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_229124
space_hasos_full_e20	AM_ENT	test	232953	1	TV, and lots of closet/desk space.	1	-0.0018676947802305222	UR115403019	232953	6	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_232953
space_hasos_full_e20	AM_ENT	test	232953	2	Flat TV, mini bar, convenient bathroom - all was perfect.	2	-0.0015914011746644974	UR49275057	232953	2	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_232953
space_hasos_full_e20	AM_ENT	test	232953	3	There are chairs for reading and watching tv.	3	0.0048308055847883224	UR7294512	232953	8	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_232953
space_hasos_full_e20	AM_ENT	test	232953	4	However the room had two toilets and showers... the TV had a maximum sound volume which	4	0.007471594959497452	UR94308180	232953	4	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_232953
space_hasos_full_e20	AM_ENT	test	234572	1	The first impression when i arrived it was a cosy entrance and friendly staff (well done Manuel) the room was OK for single use (comfortable bed and pillows - clean - mini bar - big flat TV) and it was	1	-0.03576573729515076	UR124814904	234572	4	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_234572
space_hasos_full_e20	AM_ENT	test	235216	1	The room was spacious with two TVs (one in the bedroom and another in the sitting area), a small couch and chair as well as a fridge, sink and iron and ironing board.	1	-0.006410345435142517	UR131552899	235216	3	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_235216
space_hasos_full_e20	AM_ENT	test	235216	2	There was a microwave, refrigerator, and two	2	-0.0031552109867334366	UR122051398	235216	4	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_235216
space_hasos_full_e20	AM_ENT	test	237193	1	The next room next door was listening to the TV very loud.	1	0.0009895935654640198	UR10800469	237193	5	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_237193
space_hasos_full_e20	AM_ENT	test	237193	2	Our triple room (I was a mother with an 18 & 20 year old) was clean and the beds were comfortable.and flat screen TV with CNN!	2	0.003126043826341629	UR72473907	237193	6	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_237193
space_hasos_full_e20	AM_ENT	test	237193	3	The tv	3	0.003203604370355606	UR25756881	237193	4	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_237193
space_hasos_full_e20	AM_ENT	test	241742	1	Modern italian is best to describe the room....A sliding door separates the bedroom -- with a lounger and a armoire for the tv, fridge and the writing desk.	1	-0.003976382315158844	UR54059061	241742	6	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_241742
space_hasos_full_e20	AM_ENT	test	241742	2	Modern items like TV, mini bar and safe are built into antique	2	-0.0019794702529907227	UR127123635	241742	3	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_241742
space_hasos_full_e20	AM_ENT	test	248861	1	Tv was crap (no radio channels, just a couple tv channels), but you don't watch tv when the city outside your room is a open air museum.	1	-0.005408428609371185	UR82458122	248861	6	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_248861
space_hasos_full_e20	AM_ENT	test	248861	2	However, TV-noice from next door and voices from the corridor is quite evident	2	-0.002611203119158745	UR115192747	248861	12	["tv"]	True	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_248861
space_hasos_full_e20	AM_ENT	test	250023	1	The bathroom was very clean and modern (I can't stand fusty old bathrooms), the bed was comfy, you get a desk with wireless access and TV, Microwave and Fridge.	1	-0.006609585136175156	UR3836045	250023	4	["tv"]	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20/AM_ENT/test_250023
