run_id	aspect	sentiment	split	entity_id	sentence_index	sentence	sentiment_label	matched_sentiment_keywords	rank	score	source_review_id	source_entity_id	source_sentence_index	was_truncated	output_path
space_hasos_full_e20_ranked	AM_ENT	neu	dev	100597	4	There was a good TV, and nice bathroom with thick towels and plenty of hot water.	neu	[]	4	0.0018914509564638138	UR108722477	100597	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_100597
space_hasos_full_e20_ranked	AM_ENT	neu	dev	100597	5	Cushy bed, flat screen tv, great water pressure.	neu	[]	5	0.002574913203716278	UR119161375	100597	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_100597
space_hasos_full_e20_ranked	AM_ENT	neu	dev	100597	6	Flat screen TV with many stations available.	neu	[]	6	0.0026643574237823486	UR64922107	100597	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_100597
space_hasos_full_e20_ranked	AM_ENT	neu	dev	100597	7	The room was nice, comfortable beds, good selection of pillows, nice TV channel selections (was no guide so I had to search for channels).	neu	[]	7	0.0039145369082689285	UR112805281	100597	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_100597
space_hasos_full_e20_ranked	AM_ENT	neu	dev	100597	8	Newer furniture, very comfortable bed with nice linens, two large sink areas and super clean.	neu	[]	8	0.005746444687247276	UR3945446	100597	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_100597
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1029276	1	Room was great, very large corner room, nice flat panel TV, fridge, the 2 outer walls were basically floor to ceiling windows with amazing views.	neu	[]	1	-0.0001407340168952942	UR31514681	1029276	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1029276
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1029276	2	Not the best area at night TV cable kept going out Conference rooms are cold Charge for WiFi unless you have an existing account like AT&T Overall very disappointed for a Hilton...the hotel seemed more like a hotel going out of business.	neu	[]	2	0.0003354400396347046	UR124679988	1029276	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1029276
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1029276	3	Again conference food just ok though, damn those $16 DOJ muffins Rooms a are good, big tvs, comfy beds, nice setup.	neu	[]	3	0.0009021125733852386	UR119610659	1029276	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1029276
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1064610	1	The location is great, right near the entertainment district, within walking distance of the old port and lots of shopping, restaurants, and other attractions.	neu	[]	1	-0.0035466719418764114	UR87553344	1064610	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1064610
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1064610	2	The room was ordinary (2 queen-size beds, TV, fridge, microwave, coffee-maker, small bathroom).	neu	[]	2	-0.002422630786895752	UR36826653	1064610	7	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1064610
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1064610	3	The location is excellent, next to the financial district, entertainment district, and at the foot of McGill's campus.	neu	[]	3	-0.0013856645673513412	UR119163437	1064610	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1064610
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1064610	4	The rooms are spacious, clean and have all the amenities you need (safe, coffee maker, iron, wifi, large comfortable beds etc).	neu	[]	4	-0.00017065927386283875	UR125442792	1064610	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1064610
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1064610	5	Though close to major restaurants, La Place des Arts and its metro station, shopping, and entertainment, it is also a relatively quiet area compared to other sections of the city.	neu	[]	5	0.00042751431465148926	UR89216853	1064610	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1064610
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1064610	6	The rooms are great with flat screen TV, small fridge, aqnd WIFI access.	neu	[]	6	0.001185169443488121	UR19283166	1064610	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1064610
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1113787	1	The room was spacious enough, with a big glass wall on the outside, a 42" flat screen TV, and terrific lighting arrangements that allowed you to adjust the brightness in various parts of the room.	neu	[]	1	-0.00793548859655857	UR27679053	1113787	7	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1113787
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1113787	2	The comfort level of our room also allowed us to rest peacefully without any interrupting noise, enjoy a good nightâ€™s sleep, and relax while watching TV.	neu	[]	2	-0.005591714754700661	UR102675646	1113787	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1113787
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1113787	3	Firstly our room smelt of smoke so they had to come spray the room, then there wasnt a hairdryer so they came and provided that, then the tv didn't work so they they had to come fix that, then we paid for valet at $27 for our car to be returned with bird droppings all over it.	neu	[]	3	-0.004707504063844681	UR122487206	1113787	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1113787
space_hasos_full_e20_ranked	AM_ENT	neu	dev	111509	1	The room itself was very clean, tastefully decorated and had great amenities such as Wi-Fi, a flat screen TV, DVD player, etc.	neu	[]	1	0.0018359292298555374	UR50950510	111509	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_111509
space_hasos_full_e20_ranked	AM_ENT	neu	dev	111509	2	TV is old with poor reception, like those found in roadside motel.	neu	[]	2	0.002920178696513176	UR78839627	111509	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_111509
space_hasos_full_e20_ranked	AM_ENT	neu	dev	111509	3	It has not been changed since the building was built 20+ years ago, the bathroom tiles are chipped with dirty grout, and there are NOT flat screen TVs in every room as their website advertises.	neu	[]	3	0.0038008391857147217	UR95205817	111509	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_111509
space_hasos_full_e20_ranked	AM_ENT	neu	dev	112429	1	The room was OK, typical hotel room with queen bed, desk, TV, clock radio, coffee maker.	neu	[]	1	-0.004095843061804771	UR7834180	112429	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20_ranked	AM_ENT	neu	dev	112429	2	The rooms were very well decorated, with a flat screen tv, marble bathroom, great view, etc.	neu	[]	2	-0.00232616625726223	UR38554268	112429	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20_ranked	AM_ENT	neu	dev	112429	3	Big screen TV, refrigerator, coffee pot, all added to comfort.	neu	[]	3	-0.0011435560882091522	UR123304203	112429	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20_ranked	AM_ENT	neu	dev	112429	4	There's a big TV, a sleek marble bathroom, a small closet, and a large desk in the room.	neu	[]	4	-4.47835773229599e-05	UR64093988	112429	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20_ranked	AM_ENT	neu	dev	112429	5	), flat screen TV, and mini fridge.	neu	[]	5	0.0013027768582105637	UR114661745	112429	7	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20_ranked	AM_ENT	neu	dev	112429	6	Large room, with amazing king size bed, stunning bathroom, and a view.	neu	[]	6	0.004250345751643181	UR114816260	112429	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20_ranked	AM_ENT	neu	dev	112429	7	The room was large with a desk area, comfortable chairs and a very comfortable bed.	neu	[]	7	0.005925415083765984	UR116626360	112429	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_112429
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1176198	1	It is located in the entertainment district, close to clubs, bars, restaurants, theater, Rogers Center and the CN Tower.	neu	[]	1	-0.0004129447042942047	UR35407002	1176198	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1176198
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1176198	2	The hotel location is ideal for a visitor to the city, within easy walking distance of the entertainment district, the business district, and great shopping and dining.	neu	[]	2	0.0010210052132606506	UR104292158	1176198	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1176198
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1176198	3	The hotel is very conveniently located to the nearby entertainment district, and 20 min walk to the island ferries, and is convenient to the Queen and King Streetcar lines if you wish to go further.	neu	[]	3	0.0010902434587478638	UR118675080	1176198	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1176198
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1176198	4	Lots of thought has gone in to making guests happy, with a huge flat screen TV, very comfy bed, noon check-out, blackout curtains, fridge and fab bathroom with the huge shower/jet enclosure and nice toiletries!	neu	[]	4	0.0018985383212566376	UR116227178	1176198	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1176198
space_hasos_full_e20_ranked	AM_ENT	neu	dev	120274	1	Room very basic with some odor (I think due to rooms shut all day not getting aired) twin beds, tv, safe, coffe maker, ironing board/iron, hair dryer, table and chairs, small dressing area, bath with shower.	neu	[]	1	-0.005620667710900307	UR3814881	120274	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_120274
space_hasos_full_e20_ranked	AM_ENT	neu	dev	120274	2	The room was big with 2 double beds, tv, fridge & freezer, mircowave, iron & ironing board , hairdryer and a safe.	neu	[]	2	-0.00499272346496582	UR45906248	120274	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_120274
space_hasos_full_e20_ranked	AM_ENT	neu	dev	120274	3	Room with 2 x double beds, shower over (tiny) bath, toilet, sink in room, hair dryer, TV, Iron and Board, sitting table and 2 x chairs.	neu	[]	3	-0.0044469404965639114	UR25423332	120274	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_120274
space_hasos_full_e20_ranked	AM_ENT	neu	dev	120274	4	Our room had a brand new air conditioning unit which was quiter than the ones we are used to, a microwave, fridge, freezer, hairdryer, safe and TV.	neu	[]	4	-0.00404292531311512	UR5577432	120274	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_120274
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	1	The free breakfast was very good and they have entertainment while you eat.	neu	[]	1	0.002710038796067238	UR39630121	121241	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	2	The free breakfast was not bad....and we had live entertainment as well.	neu	[]	2	0.0033709686249494553	UR75287850	121241	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	3	The breakfast was good and the breakfast entertainment was a nice touch.	neu	[]	3	0.0039002634584903717	UR67617452	121241	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	4	Breakfast was pretty good, good entertainment with breakfast.	neu	[]	4	0.004739716649055481	UR30177135	121241	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	5	The free breakfast buffet in the morning was delicious and had a good variety.	neu	[]	5	0.005678042769432068	UR138104247	121241	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	6	they had some pretty good entertainment each morning for breakfast.	neu	[]	6	0.00589367002248764	UR75101643	121241	11	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	7	The best part of the breakfast was the live entertainment.	neu	[]	7	0.0059007033705711365	UR33333001	121241	13	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	8	The TV was a bit small for my husband but fine for me.	neu	[]	8	0.005902718752622604	UR36850354	121241	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	9	The TV's need to be replaced/upgraded and the channel selection was not great.	neu	[]	9	0.005910847336053848	UR28587391	121241	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	121241	10	They have a wonderful breakfast buffet with entertainment in the mornings (at no extra cost).	neu	[]	10	0.006158459931612015	UR31680629	121241	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_121241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	124849	1	They added a flat screen tv to the room, but removed beautiful artwork and left holes unpatched in the wall.	neu	[]	1	0.0011379420757293701	UR8096271	124849	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20_ranked	AM_ENT	neu	dev	124849	2	Nice 26" (or so) LCD TV.	neu	[]	2	0.0022825468331575394	UR7970554	124849	10	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20_ranked	AM_ENT	neu	dev	124849	3	The room was very spacious with a separate sitting area with its own dedicated TV in addition to the 24" LCD adjacent to the queen size bed.	neu	[]	3	0.0033038221299648285	UR12584318	124849	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20_ranked	AM_ENT	neu	dev	124849	4	They now have flat screen TVs.	neu	[]	4	0.004438804462552071	UR7179793	124849	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20_ranked	AM_ENT	neu	dev	124849	5	Not as if we were running our own karaoke machine, geez!	neu	[]	5	0.005591338500380516	UR124834770	124849	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20_ranked	AM_ENT	neu	dev	124849	6	Who needs two tv's in the room, even our junior suite?	neu	[]	6	0.0060325488448143005	UR8096271	124849	9	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20_ranked	AM_ENT	neu	dev	124849	7	They added a refrigerator in the bathroom under the sink that appeared to be circa 1970's.	neu	[]	7	0.007975468412041664	UR8096271	124849	10	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20_ranked	AM_ENT	neu	dev	124849	8	They allowed us to take our own bottle of wine by the pool.	neu	[]	8	0.00936100073158741	UR25203966	124849	14	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_124849
space_hasos_full_e20_ranked	AM_ENT	neu	dev	150241	1	We got a ground floor room which had TV with cable(BBC World News was nice for us Brits), huge bed, free WI FI, coffee maker but no fridge or microwave.	neu	[]	1	-0.004646250978112221	UR29285232	150241	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_150241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	150241	2	The room was lovely and was air conditioned and had a TV with cable, which was nice after being in various locations around PR for 10 days.	neu	[]	2	-0.0010219905525445938	UR27654296	150241	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_150241
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1510471	1	Nice flat screen TV also with about 40 channels but only one in English BBC World.	neu	[]	1	-0.0042836833745241165	UR62492612	1510471	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1510471	2	Modern, stylish rooms, good high pressure showers, flat-screen TV, but most imortantly of all - really comfortable beds and quiet rooms.	neu	[]	2	-0.003062177449464798	UR60070567	1510471	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1510471	3	Very modern rooms with flat screen TV and spacious shower- also, they had a great breakfast buffet.	neu	[]	3	0.00128214992582798	UR117107900	1510471	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1510471	4	First, the TV's 500 channels could afford to have one or two more English channels than CNN and BBC.	neu	[]	4	0.001779019832611084	UR121617486	1510471	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1510471	5	Flat screen TV, Giant comfy bed, Huge bath....and spotlessly clean.	neu	[]	5	0.0020951535552740097	UR83725231	1510471	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1510471	6	The room was much larger than expected and very luxurious with a huge bed (two singles connected) TV, big bath etc...	neu	[]	6	0.0047027841210365295	UR85549705	1510471	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1510471	7	Very secure electronic entrance to rooms, electronic controls for all lighting and A/C.	neu	[]	7	0.007195236161351204	UR115913045	1510471	1	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1510471
space_hasos_full_e20_ranked	AM_ENT	neu	dev	156564	1	The tv in the bedroom was situated high in the corner of the bedroom on the type of platform you would find in a hospital room.	neu	[]	1	-0.001681530848145485	UR8128883	156564	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_156564
space_hasos_full_e20_ranked	AM_ENT	neu	dev	156564	2	The suite was large, although with a slightly awkward layout, and the ensuite had a large spa bath with a large hatch through to the bedroom so that someone in the bath could watch the bedroom TV or converse with their partner in the bedroom.	neu	[]	2	0.0009354725480079651	UR86271590	156564	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_156564
space_hasos_full_e20_ranked	AM_ENT	neu	dev	156564	3	The bed was comfortable, room was equipped with a flat screen TV, and wifi is provided.	neu	[]	3	0.0017784535884857178	UR115508525	156564	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_156564
space_hasos_full_e20_ranked	AM_ENT	neu	dev	156564	4	The living room was narrow and the TV armoire crowded the room from one side and the oversized 1990's type couch from the other.	neu	[]	4	0.0019023343920707703	UR118816865	156564	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_156564
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	1	good amenities except only 2/3 tv channels n like all hotels we stayed at in italy the tvs were like 8 inches!	neu	[]	1	-0.010672466829419136	UR121634373	1722910	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	2	There was a safe and TV.	neu	[]	2	-0.0006561093032360077	UR120638283	1722910	7	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	3	In room facilities are great like the free safe, Wifi and hair dryer all good touches.	neu	[]	3	0.009925602003932	UR115641825	1722910	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	4	and the bed was comfortable.	neu	[]	4	0.01357152871787548	UR114836625	1722910	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	5	clean n staff was always very friendly and helpful.	neu	[]	5	0.013830162584781647	UR121634373	1722910	2	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	6	I don't stay in hotels with hard smelly beds..	neu	[]	6	0.014780882745981216	UR112604837	1722910	5	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	7	WIFI and continental breakfast was included.	neu	[]	7	0.01483101025223732	UR117950424	1722910	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	8	Everything was immaculate and in excellent condition.	neu	[]	8	0.015455963090062141	UR88676469	1722910	6	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	9	We ate cereal and fruit.	neu	[]	9	0.01563454605638981	UR112604837	1722910	18	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	10	Not only was our room beautiful and spacious.	neu	[]	10	0.015831349417567253	UR115495641	1722910	0	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	11	and the service was very good.	neu	[]	11	0.016480248421430588	UR122140275	1722910	3	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	12	Service was great, especially the coffee & milk jugs at breakfast!	neu	[]	12	0.01670268550515175	UR118126963	1722910	4	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
space_hasos_full_e20_ranked	AM_ENT	neu	dev	1722910	13	Molto bene!	neu	[]	13	0.016897378489375114	UR88676469	1722910	8	False	/home/llm/llm/tesing/outputs/space_hasos_full_e20_ranked_sentiment/AM_ENT__neu/dev_1722910
